;Unnamed: 0;anno;provincia;comune;giorno;organo_di_rilevazione;localizzazione_incidente;denominazione_della_strada;tronco_di_strada_o_autostrada;tipo_di_strada;pavimentazione;intersezione_o_non_interse3;fondo_stradale;segnaletica;condizioni_meteorologiche;natura_incidente;tipo_veicolo_a;tipo_veicoli__b_;tipo_veicolo__c_;veicolo__a____circostanze_10;veicolo__a____circostanze_11;veicolo__b____circostanze_13;veicolo__b____circostanze_14;veicolo__a___anno_immatric18;immatricolazione_veicolo__b_;immatricolazione_veicolo__c_;veicolo__a___et__conducente;veicolo__a___sesso_conducente;veicolo__a___esito_conducente;veicolo__a___patente_condu29;veicolo__a___anno_rilascio30;veicolo__a___passeggeri_an35;veicolo__a___et__passegger36;veicolo__a___sesso_passegg37;veicolo__a___esito_passegg38;veicolo__a___et__passegger39;veicolo__a___sesso_passegg40;veicolo__a___esito_passegg41;veicolo__a___et__passegger42;veicolo__a___sesso_passegg43;veicolo__a___esito_passegg44;veicolo__a___et__passegger45;veicolo__a___sesso_passegg46;veicolo__a___altri_passegg47;veicolo__a___altri_passegg48;veicolo__a___altri_passegg49;veicolo__a___altri_passegg50;veicolo__b___et__conducente;veicolo__b___sesso_conducente;veicolo__b___esito_conducente;veicolo__b___patente_condu51;veicolo__b___anno_rilascio52;veicolo__b___passeggeri_an57;veicolo__b___et__passegger58;veicolo__b___sesso_passegg59;veicolo__b___esito_passegg60;veicolo__b___et__passegger61;veicolo__b___sesso_passegg62;veicolo__b___esito_passegg63;veicolo__b___et__passegger64;veicolo__b___sesso_passegg65;veicolo__b___esito_passegg66;veicolo__b___et__passegger67;veicolo__b___sesso_passegg68;veicolo__b___altri_passegg69;veicolo__b___altri_passegg70;veicolo__b___altri_passegg71;veicolo__b___altri_passegg72;veicolo__c___et__conducente;veicolo__c___sesso_conducente;veicolo__c___esito_conducente;veicolo__c___patente_condu73;veicolo__c___anno_rilascio74;veicolo__c___passeggeri_an79;veicolo__c___et__passegger80;veicolo__c___sesso_passegg81;veicolo__c___esito_passegg82;veicolo__c___et__passegger83;veicolo__c___sesso_passegg84;veicolo__c___esito_passegg85;veicolo__c___et__passegger86;veicolo__c___sesso_passegg87;veicolo__c___esito_passegg88;veicolo__c___et__passegger89;veicolo__c___sesso_passegg90;veicolo__c___altri_passegg91;veicolo__c___altri_passegg92;veicolo__c___altri_passegg93;veicolo__c___altri_passegg94;pedone_morto_1__sesso;pedone_morto_1__et_;pedone_ferito_1__sesso;pedone_ferito_1__et_;pedone_morto_2__sesso;pedone_morto_2__et_;pedone_ferito_2__sesso;pedone_ferito_2__et_;pedone_morto_3__sesso;pedone_morto_3__et_;pedone_ferito_3__sesso;pedone_ferito_3__et_;pedone_morto_4__sesso;pedone_morto_4__et_;pedone_ferito_4__sesso;pedone_ferito_4__et_;altri_veicoli_coinvolti;morti_maschi_coinvolti_su_95;morti_femmine_coinvolti_su96;feriti_maschi_coinvolti_su97;feriti_femmine_coinvolti_s98;morti_entro_24_ore;morti_entro_30_giorni;feriti;descrizione_strada;Ora;chilometri;ettometrica;trimestre;Long;Lat
10;103122;16;15;146;7;4;1;   ;12;2;1;3;1;4;1;2;1;01;  ;01;  ;02;  ;2013       ;(2001,2006];           ;18-29;1;1;2;(2006,2011]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;30-44;1;2;3;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Imbonati Carlo incrocio via Conte Verde              ;18;0;0;1;9,180451099999999;45,5042303
11;103123;16;15;146;2;4;1;   ;12;4;1;7;2;4;3;2;16;01;  ;22;  ;20;  ;2014       ;           ;           ;45-54;1;2;2;(1986,1991]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;45-54;1;1;2;(1986,1991]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;viale Beatrice D'Este, 7                                 ;10;0;0;1;9,1888386;45,4524628
12;103124;16;15;146;6;4;1;   ;12;2;1;7;2;4;3;6;1;01;  ;60;  ;62;  ;(2001,2006];2014       ;           ;45-54;2;1;2;(1986,1991]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;18-29;1;1;2;(2011,2016];2;18-29;3; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;corso San Gottardo, 3                                    ;24;0;0;1;9,1802593;45,4515247
13;103125;16;15;146;1;4;1;   ;12;2;1;4;1;4;1;5;1;  ;  ;44;  ;54;  ;2013       ;           ;           ;45-54;1;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ;4;18-29; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;viale Espinasse Carlo incrocio piazzale Accursio Francesc;13;0;0;1;9,144765;45,4936411
14;103126;16;15;146;2;4;1;   ;12;4;1;4;2;4;3;5;1;  ;  ;50;  ;53;  ;2007       ;           ;           ;30-44;1;1;3;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ;4;15-17; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;viale Ca' Granda incrocio viale Suzzani                  ;18;0;0;1;9,1980461;45,5068354
15;103127;16;15;146;3;4;1;   ;12;4;1;4;1;4;1;6;16;08;  ;60;  ;63;  ;2015       ;2009       ;           ;30-44;1;2;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;55-64;1;1;3;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;viale Abruzzi incrocio via Plinio                        ;10;0;0;1;9,2169338;45,4794908
16;103128;16;15;146;3;4;1;   ;12;1;1;2;1;4;1;1;1;14;  ;01;  ;10;  ;           ;           ;           ;18-29;2;1;2;(2006,2011]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;65+  ;1;2;7;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;piazza Adigrat incrocio via Frapolli Luigi               ;16;0;0;1;9,2273169;45,4656854
17;103129;16;15;146;4;4;1;   ;12;1;1;1;1;4;1;3;16;01;  ;18;  ;06;  ;2009       ;2011       ;           ;45-54;1;2;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;30-44;2;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Archimede incrocio via Piolti de Bianchi             ;8;0;0;1;9,2197929;45,4655276
18;103130;16;15;146;4;4;1;   ;12;3;1;3;1;4;1;10;16;  ;  ;71;  ;74;  ;(2001,2006];           ;           ;45-54;1;2;2;(1991,1996]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;viale Fermi Enrico incrocio viale Fermi Enrico           ;11;0;0;1;9,176060999999999;45,4789354
19;103131;16;15;146;5;4;1;   ;12;3;1;4;1;4;1;2;1;08;  ;08;  ;04;  ;2013       ;           ;           ;30-44;1;2;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;65+  ;2;2;2;(2001,2006]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;2;piazza Risorgimento incrocio via Pisacane Carlo          ;5;0;0;1;9,2112606;45,4685044
20;103132;16;15;146;5;4;1;   ;12;2;1;7;1;4;1;8;15;  ;  ;60;  ;60;  ;(2001,2006];           ;           ;18-29;1;2;2;(2006,2011]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;viale Gorizia, 6                                         ;9;0;0;1;9,173050199999999;45,45453639999999
21;103133;16;15;146;6;4;1;   ;12;2;1;7;2;4;3;6;16;01;  ;64;  ;61;  ;2007       ;           ;           ;30-44;1;2;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;65+  ;1;1;3;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via delle Forze Armate, 109                              ;16;0;0;1;9,1252135;45,4624306
22;103134;16;15;146;6;4;1;   ;12;3;1;3;2;3;3;5;1;  ;  ;49;  ;53;  ;           ;           ;           ;65+  ;1;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ;4;55-64; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Padova incrocio via Perticari Giulio                 ;19;0;0;1;9,238589;45,5026549
23;103135;16;15;146;7;4;1;   ;12;3;1;3;1;4;1;2;1;01;01;11;  ;06;  ;2008       ;2011       ;2007       ;55-64;1;2;2;(2011,2016];2;30-44;4; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;45-54;1;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;55-64;2;2;2;(1976,1981];2;55-64;3; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;3;0;0;0;0;0;0;4;via Darwin Carlo incrocio via Segantini Giovanni         ;17;0;0;1;9,172815;45,4454735
24;103136;16;15;146;7;4;1;   ;12;4;1;3;2;4;1;4;1;01;  ;02;  ;02;  ;2009       ;2015       ;           ;55-64;1;1;2;(1976,1981]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;30-44;1;2;2;(2001,2006]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Schiaparelli Giovanni incrocio via Gioia Melchiorre  ;21;0;0;1;9,2026767;45,49079589999999
25;103137;16;15;146;1;4;1;   ;12;3;1;3;1;4;1;5;3;  ;  ;49;  ;53;  ;2015       ;           ;           ;45-54;1;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ;4;45-54; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Torriani Napo incrocio via Cappellini Alfredo        ;18;0;0;1;9,203642799999999;45,4809951
26;103138;16;15;146;2;4;1;   ;12;4;1;4;1;4;1;6;10;16;  ;60;  ;62;  ;2012       ;(2001,2006];           ;55-64;1;1;5;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;30-44;1;2;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Farini Carlo incrocio piazzale Cimitero Monumentale  ;11;0;0;1;9,1820059;45,4856013
27;103139;16;15;146;3;4;1;   ;12;3;1;4;1;4;1;8;1;  ;  ;60;  ;60;  ;(2001,2006];           ;           ;65+  ;2;2;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via dei Missaglia incrocio via Baroni Costantino         ;14;0;0;1;9,1754518;45,41599129999999
28;103140;16;15;146;4;4;1;   ;12;4;1;4;1;4;1;2;1;01;  ;17;  ;01;  ;2013       ;(2001,2006];           ;45-54;1;2;2;(2001,2006]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;45-54;1;1;2;(2006,2011]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;viale Stelvio incrocio piazza Spotorno                   ;8;0;0;1;9,1874937;45,4940991
29;103141;16;15;146;4;4;1;   ;12;2;1;3;1;4;1;5;1;  ;  ;49;  ;53;  ;           ;           ;           ;55-64;2;1;2;(1986,1991]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ;3;15-17; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Farini Carlo incrocio via Lepontina                  ;17;0;0;1;9,1847418;45,4931847
30;103142;16;15;146;4;4;1;   ;12;3;1;3;1;4;1;2;1;01;  ;06;  ;01;  ;2011       ;2011       ;           ;30-44;2;1;2;(1996,2001]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;30-44;1;2;2;(1996,2001];2;30-44;4;2;55-64;3; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;3;via Semeria Padre Giovanni incrocio via Carnovali Giovann;18;0;0;1;9,2302654;45,512705
31;103143;16;15;146;6;4;1;   ;12;2;1;7;1;4;1;4;1;01;01;22;  ;20;  ;           ;2009       ;2008       ;65+  ;1;2;2;(2011,2016];2;65+  ;4; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;30-44;1;2;2;(2006,2011];2;18-29;4; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;45-54;2;2;2;(1996,2001];2;18-29;3;2;18-29;3; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;7;via della Chiesa Rossa, palo luce 32                     ;12;0;0;1;9,1664403;45,4205456
32;103144;16;15;146;2;4;1;   ;12;4;1;4;1;4;1;5;1;  ;  ;40;  ;52;  ;           ;           ;           ;18-29;2;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ;4;18-29; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;viale Toscana incrocio via Castelbarco Gian Carlo        ;10;0;0;1;9,1877022;45,44566349999999
33;103145;16;15;146;2;4;1;   ;12;2;1;7;1;4;1;5;1;  ;  ;49;  ;53;  ;           ;           ;           ;65+  ;1;1;2;(<=1976]   ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ;3;30-44; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Giovanni da Cermenate, 1                             ;12;0;0;1;9,1766541;45,43819
